event_id,timestamp,username,event_type,location,ip_address,failed_attempts,data_transferred_mb,privileged_account,risk_score,risk_level
269,2026-08-30 07:12:06.990451,employee03,Password Reset,Connecticut,192.168.1.20,0,0,False,10,Low
270,2026-09-10 08:41:06.990451,employee03,Failed Login,Texas,10.0.0.15,10,0,False,50,Medium
271,2026-08-23 06:48:06.990451,finance01,Privilege Change,London,192.168.1.20,0,0,False,40,Medium
272,2026-08-24 14:05:06.990451,admin01,Password Reset,New York,10.0.0.15,0,0,True,35,Medium
273,2026-09-09 07:33:06.990451,finance01,Failed Login,London,172.16.0.10,5,0,False,40,Medium
274,2026-08-21 00:22:06.990451,developer01,Privilege Change,Connecticut,172.16.0.10,0,0,False,30,Medium
275,2026-09-04 21:27:06.990451,analyst01,Failed Login,London,172.16.0.10,4,0,False,30,Medium
276,2026-08-28 15:50:06.990451,finance01,Password Reset,Connecticut,10.0.0.25,0,0,False,10,Low
277,2026-09-02 23:05:06.990451,employee03,Privilege Change,Connecticut,172.16.0.10,0,0,False,30,Medium
278,2026-09-11 09:48:06.990451,employee01,Password Reset,New Jersey,192.168.1.20,0,0,False,10,Low
279,2026-09-01 11:15:06.990451,finance01,Privilege Change,London,192.168.1.10,0,0,False,40,Medium
280,2026-08-16 20:40:06.990451,employee02,Privilege Change,California,10.0.0.25,0,0,False,40,Medium
281,2026-08-28 05:57:06.990451,admin01,Failed Login,New York,10.0.0.25,3,0,True,45,Medium
282,2026-08-25 20:08:06.990451,employee01,Privilege Change,Texas,192.168.1.10,0,0,False,40,Medium
283,2026-08-17 17:39:06.990451,finance01,Failed Login,New York,192.168.1.10,7,0,False,30,Medium
284,2026-09-14 06:09:06.990451,employee03,Successful Login,London,10.0.0.25,0,0,False,10,Low
285,2026-09-01 21:17:06.990451,employee02,File Access,London,192.168.1.20,0,0,False,15,Low
286,2026-08-30 11:35:06.990451,analyst01,Data Transfer,London,192.168.1.30,0,4601,False,60,High
287,2026-08-23 08:18:06.990451,employee01,Password Reset,London,192.168.1.30,0,0,False,20,Low
288,2026-08-31 16:35:06.990451,admin01,Password Reset,Texas,192.168.1.10,0,0,True,45,Medium
289,2026-09-11 21:14:06.990451,employee02,File Access,California,10.0.0.15,0,0,False,15,Low
290,2026-08-19 17:10:06.990451,admin01,Privilege Change,California,192.168.1.10,0,0,True,65,High
291,2026-08-29 14:55:06.990451,finance01,Password Reset,New Jersey,10.0.0.25,0,0,False,10,Low
292,2026-09-09 04:04:06.990451,employee03,Successful Login,New York,192.168.1.20,0,0,False,0,Low
293,2026-09-13 08:42:06.990451,employee03,File Access,New Jersey,172.16.0.10,0,0,False,5,Low
294,2026-08-28 04:28:06.990451,employee01,Privilege Change,Chicago,192.168.1.30,0,0,False,30,Medium
295,2026-09-03 01:23:06.990451,trader01,File Access,California,192.168.1.20,0,0,False,15,Low
296,2026-08-18 06:15:06.990451,trader01,Privilege Change,Chicago,10.0.0.25,0,0,False,30,Medium
297,2026-08-17 00:57:06.990451,employee02,Failed Login,Chicago,10.0.0.25,7,0,False,30,Medium
298,2026-08-20 14:35:06.990451,trader01,Successful Login,New York,10.0.0.15,0,0,False,0,Low
299,2026-09-06 20:34:06.990451,finance01,Failed Login,London,192.168.1.30,9,0,False,50,Medium
300,2026-09-04 19:00:06.990451,employee01,Data Transfer,London,10.0.0.15,0,3461,False,50,Medium
301,2026-08-23 04:40:06.990451,finance01,Failed Login,California,10.0.0.15,3,0,False,30,Medium
302,2026-08-31 10:28:06.990451,admin01,Privilege Change,New Jersey,10.0.0.25,0,0,True,55,Medium
303,2026-09-09 20:58:06.990451,employee01,Data Transfer,California,192.168.1.10,0,1798,False,35,Medium
304,2026-08-17 15:50:06.990451,developer01,Data Transfer,New Jersey,192.168.1.10,0,4883,False,50,Medium
305,2026-09-04 16:32:06.990451,employee03,Password Reset,California,172.16.0.10,0,0,False,20,Low
306,2026-08-30 11:05:06.990451,analyst01,Password Reset,Connecticut,10.0.0.15,0,0,False,10,Low
307,2026-08-22 17:38:06.990451,employee02,Password Reset,Texas,192.168.1.10,0,0,False,20,Low
308,2026-08-29 09:11:06.990451,analyst01,Password Reset,Chicago,172.16.0.10,0,0,False,10,Low
309,2026-08-29 19:44:06.990451,finance01,Failed Login,California,172.16.0.10,10,0,False,50,Medium
310,2026-09-11 13:17:06.990451,analyst01,File Access,New Jersey,172.16.0.10,0,0,False,5,Low
311,2026-09-01 16:38:06.990451,employee03,Privilege Change,Texas,192.168.1.10,0,0,False,40,Medium
312,2026-08-26 13:46:06.990451,developer01,Failed Login,California,192.168.1.10,4,0,False,30,Medium
313,2026-09-09 21:37:06.990451,trader01,Failed Login,London,10.0.0.25,5,0,False,40,Medium
314,2026-09-11 03:17:06.990451,admin01,Successful Login,New Jersey,10.0.0.15,0,0,True,25,Low
315,2026-09-09 04:51:06.990451,employee03,Data Transfer,California,192.168.1.10,0,2633,False,35,Medium
316,2026-08-28 12:24:06.990451,developer01,Password Reset,New York,10.0.0.25,0,0,False,10,Low
317,2026-08-23 03:24:06.990451,analyst01,Successful Login,Chicago,10.0.0.25,0,0,False,0,Low
318,2026-08-22 01:24:06.990451,trader01,Successful Login,Chicago,172.16.0.10,0,0,False,0,Low
319,2026-08-18 15:45:06.990451,employee03,Successful Login,New Jersey,192.168.1.10,0,0,False,0,Low
320,2026-09-01 10:13:06.990451,employee01,Failed Login,California,192.168.1.30,6,0,False,40,Medium
321,2026-09-01 03:18:06.990451,trader01,Password Reset,New Jersey,172.16.0.10,0,0,False,10,Low
322,2026-09-01 23:06:06.990451,admin01,Successful Login,Chicago,172.16.0.10,0,0,True,25,Low
323,2026-09-14 13:34:06.990451,employee02,Successful Login,New York,192.168.1.10,0,0,False,0,Low
324,2026-09-03 01:36:06.990451,developer01,Privilege Change,Connecticut,192.168.1.30,0,0,False,30,Medium
325,2026-09-13 11:04:06.990451,trader01,Data Transfer,Chicago,192.168.1.30,0,1905,False,25,Low
326,2026-08-21 05:04:06.990451,admin01,Privilege Change,New York,172.16.0.10,0,0,True,55,Medium
327,2026-08-31 04:30:06.990451,employee03,Password Reset,London,10.0.0.25,0,0,False,20,Low
328,2026-08-18 07:41:06.990451,employee03,Password Reset,New York,172.16.0.10,0,0,False,10,Low
329,2026-08-24 15:07:06.990451,developer01,Data Transfer,London,172.16.0.10,0,1925,False,35,Medium
330,2026-08-18 21:55:06.990451,trader01,Privilege Change,Texas,172.16.0.10,0,0,False,40,Medium
331,2026-08-19 05:59:06.990451,analyst01,Successful Login,New Jersey,10.0.0.15,0,0,False,0,Low
332,2026-09-10 05:30:06.990451,developer01,Failed Login,California,10.0.0.25,3,0,False,30,Medium
333,2026-09-13 00:25:06.990451,trader01,File Access,New York,192.168.1.30,0,0,False,5,Low
334,2026-09-01 01:40:06.990451,developer01,Failed Login,Chicago,192.168.1.20,10,0,False,40,Medium
335,2026-08-22 16:24:06.990451,employee01,File Access,New Jersey,192.168.1.10,0,0,False,5,Low
336,2026-08-17 04:09:06.990451,employee02,File Access,London,192.168.1.30,0,0,False,15,Low
337,2026-09-04 16:01:06.990451,developer01,Privilege Change,New Jersey,10.0.0.15,0,0,False,30,Medium
338,2026-08-31 13:42:06.990451,employee03,Successful Login,New Jersey,192.168.1.10,0,0,False,0,Low
339,2026-08-24 04:41:06.990451,developer01,Failed Login,London,192.168.1.30,4,0,False,30,Medium
340,2026-09-14 05:35:06.990451,developer01,Password Reset,Texas,192.168.1.20,0,0,False,20,Low
341,2026-08-22 14:25:06.990451,employee02,Failed Login,Connecticut,172.16.0.10,10,0,False,40,Medium
342,2026-09-05 15:54:06.990451,trader01,Data Transfer,London,192.168.1.30,0,475,False,10,Low
343,2026-09-05 02:08:06.990451,developer01,Password Reset,Connecticut,10.0.0.15,0,0,False,10,Low
344,2026-09-06 00:53:06.990451,employee02,Data Transfer,New Jersey,192.168.1.10,0,4001,False,50,Medium
345,2026-09-03 18:21:06.990451,employee02,Data Transfer,New York,192.168.1.10,0,2149,False,25,Low
346,2026-08-29 05:50:06.990451,employee01,Failed Login,Chicago,192.168.1.30,3,0,False,20,Low
347,2026-09-12 15:17:06.990451,developer01,Privilege Change,Chicago,10.0.0.25,0,0,False,30,Medium
348,2026-08-27 12:28:06.990451,employee03,Privilege Change,Texas,10.0.0.15,0,0,False,40,Medium
349,2026-08-27 09:38:06.990451,finance01,Failed Login,California,172.16.0.10,2,0,False,10,Low
350,2026-08-16 06:19:06.990451,trader01,File Access,New Jersey,172.16.0.10,0,0,False,5,Low
351,2026-08-17 21:53:06.990451,admin01,Data Transfer,New York,10.0.0.25,0,4315,True,75,High
352,2026-08-26 13:35:06.990451,finance01,File Access,Chicago,10.0.0.15,0,0,False,5,Low
353,2026-08-21 10:11:06.990451,employee02,Privilege Change,New York,10.0.0.15,0,0,False,30,Medium
354,2026-09-03 12:11:06.990451,trader01,Failed Login,Chicago,192.168.1.30,5,0,False,30,Medium
355,2026-08-18 02:32:06.990451,finance01,Password Reset,California,10.0.0.25,0,0,False,20,Low
356,2026-08-19 12:47:06.990451,employee03,Privilege Change,Connecticut,10.0.0.25,0,0,False,30,Medium
357,2026-08-21 01:13:06.990451,employee01,Successful Login,California,172.16.0.10,0,0,False,10,Low
358,2026-09-09 03:02:06.990451,trader01,Failed Login,Connecticut,192.168.1.10,4,0,False,20,Low
359,2026-09-08 08:31:06.990451,developer01,File Access,California,10.0.0.25,0,0,False,15,Low
360,2026-09-06 11:09:06.990451,employee02,Password Reset,Chicago,192.168.1.30,0,0,False,10,Low
361,2026-09-08 07:01:06.990451,trader01,Failed Login,Connecticut,192.168.1.20,4,0,False,20,Low
362,2026-08-17 12:47:06.990451,employee03,Privilege Change,Chicago,10.0.0.25,0,0,False,30,Medium
363,2026-08-16 06:47:06.990451,employee03,Password Reset,London,192.168.1.20,0,0,False,20,Low
364,2026-09-04 15:08:06.990451,employee03,Successful Login,New York,10.0.0.25,0,0,False,0,Low
365,2026-08-17 07:00:06.990451,analyst01,Successful Login,California,192.168.1.10,0,0,False,10,Low
366,2026-09-14 09:35:06.990451,trader01,Successful Login,New Jersey,192.168.1.10,0,0,False,0,Low
367,2026-09-05 12:47:06.990451,analyst01,Password Reset,New York,172.16.0.10,0,0,False,10,Low
368,2026-09-06 10:37:06.990451,trader01,Privilege Change,Chicago,192.168.1.30,0,0,False,30,Medium
369,2026-08-26 00:27:06.990451,finance01,File Access,London,10.0.0.25,0,0,False,15,Low
370,2026-09-09 01:13:06.990451,employee02,Failed Login,New Jersey,172.16.0.10,6,0,False,30,Medium
371,2026-08-28 19:08:06.990451,employee01,Password Reset,New York,10.0.0.15,0,0,False,10,Low
372,2026-08-24 00:54:06.990451,employee02,Successful Login,California,10.0.0.15,0,0,False,10,Low
373,2026-08-26 19:46:06.990451,trader01,File Access,New York,172.16.0.10,0,0,False,5,Low
374,2026-08-31 22:21:06.990451,analyst01,Password Reset,Texas,172.16.0.10,0,0,False,20,Low
375,2026-08-19 03:15:06.990451,finance01,Successful Login,Chicago,192.168.1.30,0,0,False,0,Low
376,2026-08-17 09:06:06.990451,analyst01,File Access,Connecticut,10.0.0.15,0,0,False,5,Low
377,2026-08-23 21:02:06.990451,admin01,File Access,California,192.168.1.30,0,0,True,40,Medium
378,2026-08-16 18:03:06.990451,analyst01,Data Transfer,Chicago,172.16.0.10,0,4230,False,50,Medium
379,2026-08-30 12:10:06.990451,analyst01,Password Reset,Chicago,192.168.1.30,0,0,False,10,Low
380,2026-08-28 04:36:06.990451,employee03,Privilege Change,New Jersey,172.16.0.10,0,0,False,30,Medium
381,2026-08-29 13:20:06.990451,developer01,File Access,Texas,172.16.0.10,0,0,False,15,Low
382,2026-09-08 09:55:06.990451,employee03,File Access,New Jersey,10.0.0.15,0,0,False,5,Low
383,2026-09-07 19:49:06.990451,analyst01,Password Reset,California,192.168.1.10,0,0,False,20,Low
384,2026-09-05 09:06:06.990451,admin01,Data Transfer,California,10.0.0.15,0,511,True,35,Medium
385,2026-08-19 06:09:06.990451,employee03,Privilege Change,London,10.0.0.25,0,0,False,40,Medium
386,2026-09-08 17:57:06.990451,trader01,Privilege Change,Texas,172.16.0.10,0,0,False,40,Medium
387,2026-08-22 02:00:06.990451,employee03,Password Reset,Texas,172.16.0.10,0,0,False,20,Low
388,2026-09-04 19:19:06.990451,finance01,File Access,Chicago,10.0.0.15,0,0,False,5,Low
389,2026-09-11 14:00:06.990451,admin01,Data Transfer,New Jersey,192.168.1.10,0,3206,True,65,High
390,2026-09-09 22:01:06.990451,finance01,Successful Login,Connecticut,192.168.1.30,0,0,False,0,Low
391,2026-08-25 03:19:06.990451,admin01,File Access,London,172.16.0.10,0,0,True,40,Medium
392,2026-09-04 05:48:06.990451,employee01,Data Transfer,California,172.16.0.10,0,2118,False,35,Medium
393,2026-08-23 17:28:06.990451,analyst01,File Access,Texas,172.16.0.10,0,0,False,15,Low
394,2026-09-06 14:45:06.990451,finance01,Password Reset,Connecticut,192.168.1.20,0,0,False,10,Low
395,2026-09-06 03:12:06.990451,finance01,Password Reset,Chicago,172.16.0.10,0,0,False,10,Low
396,2026-08-21 09:01:06.990451,employee02,Data Transfer,Texas,172.16.0.10,0,3704,False,50,Medium
397,2026-09-03 04:18:06.990451,employee02,Successful Login,New York,172.16.0.10,0,0,False,0,Low
398,2026-09-04 01:45:06.990451,developer01,Data Transfer,London,192.168.1.10,0,2547,False,35,Medium
399,2026-09-07 19:17:06.990451,employee02,Data Transfer,Connecticut,172.16.0.10,0,3920,False,40,Medium
400,2026-09-11 17:17:06.990451,developer01,Failed Login,Connecticut,192.168.1.10,8,0,False,40,Medium
401,2026-09-14 10:10:06.990451,employee03,File Access,New Jersey,192.168.1.20,0,0,False,5,Low
402,2026-08-19 19:41:06.990451,employee02,File Access,New Jersey,10.0.0.15,0,0,False,5,Low
403,2026-08-30 11:49:06.990451,finance01,Successful Login,New York,10.0.0.15,0,0,False,0,Low
404,2026-08-18 18:58:06.990451,finance01,File Access,New York,172.16.0.10,0,0,False,5,Low
405,2026-09-09 13:48:06.990451,analyst01,Privilege Change,California,192.168.1.30,0,0,False,40,Medium
406,2026-08-29 06:40:06.990451,employee02,Data Transfer,New Jersey,10.0.0.15,0,369,False,0,Low
407,2026-09-05 23:20:06.990451,developer01,Password Reset,Texas,192.168.1.10,0,0,False,20,Low
408,2026-08-25 03:45:06.990451,trader01,Password Reset,New Jersey,192.168.1.10,0,0,False,10,Low
409,2026-09-13 10:00:06.990451,employee03,Data Transfer,New Jersey,192.168.1.10,0,180,False,0,Low
410,2026-08-25 18:30:06.990451,analyst01,File Access,New York,192.168.1.10,0,0,False,5,Low
411,2026-09-05 20:20:06.990451,employee03,Successful Login,California,172.16.0.10,0,0,False,10,Low
412,2026-08-16 07:58:06.990451,admin01,Successful Login,New Jersey,192.168.1.20,0,0,True,25,Low
413,2026-09-09 13:55:06.990451,employee03,Successful Login,Chicago,192.168.1.20,0,0,False,0,Low
414,2026-08-26 04:20:06.990451,finance01,Successful Login,Connecticut,192.168.1.20,0,0,False,0,Low
415,2026-09-03 23:20:06.990451,employee03,Privilege Change,Chicago,10.0.0.25,0,0,False,30,Medium
416,2026-08-27 23:20:06.990451,developer01,Privilege Change,Texas,192.168.1.30,0,0,False,40,Medium
417,2026-08-31 18:21:06.990451,trader01,Password Reset,New Jersey,10.0.0.15,0,0,False,10,Low
418,2026-08-19 19:23:06.990451,employee02,Successful Login,London,10.0.0.15,0,0,False,10,Low
419,2026-08-27 15:41:06.990451,employee03,Privilege Change,Connecticut,192.168.1.30,0,0,False,30,Medium
420,2026-08-20 01:50:06.990451,finance01,Password Reset,London,172.16.0.10,0,0,False,20,Low
421,2026-09-01 18:15:06.990451,employee02,Successful Login,Chicago,10.0.0.15,0,0,False,0,Low
422,2026-08-26 20:01:06.990451,employee01,Failed Login,Connecticut,10.0.0.15,6,0,False,30,Medium
423,2026-08-17 23:12:06.990451,developer01,Data Transfer,California,10.0.0.15,0,1826,False,35,Medium
424,2026-08-18 14:46:06.990451,employee03,File Access,New Jersey,192.168.1.20,0,0,False,5,Low
425,2026-09-08 16:27:06.990451,employee01,Password Reset,California,192.168.1.20,0,0,False,20,Low
426,2026-08-26 12:56:06.990451,analyst01,File Access,London,192.168.1.10,0,0,False,15,Low
427,2026-08-26 02:35:06.990451,admin01,File Access,New Jersey,192.168.1.20,0,0,True,30,Medium
428,2026-09-08 15:54:06.990451,analyst01,Password Reset,New Jersey,172.16.0.10,0,0,False,10,Low
429,2026-09-04 11:45:06.990451,employee03,Data Transfer,Chicago,10.0.0.15,0,4705,False,50,Medium
430,2026-09-03 05:21:06.990451,trader01,Failed Login,New Jersey,172.16.0.10,2,0,False,0,Low
431,2026-09-03 12:04:06.990451,analyst01,Privilege Change,Texas,10.0.0.25,0,0,False,40,Medium
432,2026-09-09 13:41:06.990451,employee03,Privilege Change,New York,192.168.1.20,0,0,False,30,Medium
433,2026-09-07 23:40:06.990451,trader01,Successful Login,New Jersey,192.168.1.10,0,0,False,0,Low
434,2026-09-01 03:05:06.990451,trader01,Password Reset,New Jersey,10.0.0.15,0,0,False,10,Low
435,2026-09-04 09:11:06.990451,admin01,File Access,London,10.0.0.15,0,0,True,40,Medium
436,2026-08-31 23:30:06.990451,finance01,Successful Login,California,10.0.0.15,0,0,False,10,Low
437,2026-08-25 07:58:06.990451,finance01,File Access,Connecticut,10.0.0.25,0,0,False,5,Low
438,2026-09-13 19:34:06.990451,employee02,Privilege Change,Texas,192.168.1.20,0,0,False,40,Medium
439,2026-09-08 16:28:06.990451,employee01,Successful Login,Connecticut,10.0.0.25,0,0,False,0,Low
440,2026-08-18 02:40:06.990451,employee01,Data Transfer,New Jersey,192.168.1.10,0,3546,False,40,Medium
441,2026-08-15 22:48:06.990451,admin01,Data Transfer,London,192.168.1.30,0,4499,True,85,Critical
442,2026-08-17 20:18:06.990451,admin01,Privilege Change,California,10.0.0.15,0,0,True,65,High
443,2026-09-02 00:46:06.990451,employee03,Successful Login,Chicago,192.168.1.30,0,0,False,0,Low
444,2026-09-03 12:19:06.990451,employee01,Password Reset,California,10.0.0.25,0,0,False,20,Low
445,2026-09-05 01:39:06.990451,employee01,File Access,Chicago,192.168.1.10,0,0,False,5,Low
446,2026-08-29 20:00:06.990451,finance01,Privilege Change,New Jersey,192.168.1.10,0,0,False,30,Medium
447,2026-08-27 01:06:06.990451,trader01,Data Transfer,London,10.0.0.25,0,1652,False,35,Medium
448,2026-08-19 06:18:06.990451,trader01,Privilege Change,New York,192.168.1.30,0,0,False,30,Medium
449,2026-08-21 19:39:06.990451,admin01,File Access,Chicago,192.168.1.10,0,0,True,30,Medium
450,2026-08-23 07:21:06.990451,analyst01,File Access,Connecticut,192.168.1.30,0,0,False,5,Low
451,2026-08-24 19:57:06.990451,analyst01,Failed Login,London,192.168.1.20,10,0,False,50,Medium
452,2026-09-10 04:26:06.990451,analyst01,Failed Login,Connecticut,172.16.0.10,8,0,False,40,Medium
453,2026-08-25 15:18:06.990451,developer01,File Access,California,172.16.0.10,0,0,False,15,Low
454,2026-08-18 13:27:06.990451,employee03,File Access,London,192.168.1.30,0,0,False,15,Low
455,2026-09-07 06:54:06.990451,admin01,File Access,New York,172.16.0.10,0,0,True,30,Medium
456,2026-09-02 17:57:06.990451,employee01,Failed Login,London,10.0.0.25,3,0,False,30,Medium
457,2026-08-31 12:32:06.990451,employee01,Failed Login,New York,172.16.0.10,7,0,False,30,Medium
458,2026-09-12 04:10:06.990451,trader01,Successful Login,Texas,172.16.0.10,0,0,False,10,Low
459,2026-08-31 07:50:06.990451,employee01,Password Reset,Chicago,172.16.0.10,0,0,False,10,Low
460,2026-09-05 23:48:06.990451,employee03,Successful Login,Chicago,192.168.1.10,0,0,False,0,Low
461,2026-08-19 23:40:06.990451,finance01,Privilege Change,Texas,192.168.1.10,0,0,False,40,Medium
462,2026-08-21 13:08:06.990451,finance01,Privilege Change,Connecticut,172.16.0.10,0,0,False,30,Medium
463,2026-08-18 15:45:06.990451,employee01,Password Reset,London,192.168.1.30,0,0,False,20,Low
464,2026-08-22 06:34:06.990451,developer01,File Access,Chicago,10.0.0.15,0,0,False,5,Low
465,2026-08-20 03:39:06.990451,employee01,Successful Login,California,10.0.0.15,0,0,False,10,Low
466,2026-08-30 13:13:06.990451,admin01,Failed Login,Connecticut,192.168.1.10,1,0,True,25,Low
467,2026-09-13 14:17:06.990451,developer01,Password Reset,New York,172.16.0.10,0,0,False,10,Low
468,2026-09-02 01:59:06.990451,employee02,Password Reset,Texas,10.0.0.15,0,0,False,20,Low
469,2026-09-01 08:33:06.990451,employee01,Failed Login,California,192.168.1.20,5,0,False,40,Medium
470,2026-09-10 03:25:06.990451,finance01,Failed Login,Chicago,192.168.1.10,1,0,False,0,Low
471,2026-08-21 06:04:06.990451,developer01,Failed Login,Chicago,192.168.1.10,4,0,False,20,Low
472,2026-08-21 09:19:06.990451,trader01,Data Transfer,London,192.168.1.20,0,1904,False,35,Medium
