event_id,timestamp,username,event_type,location,ip_address,failed_attempts,data_transferred_mb,privileged_account
301,2026-08-23 04:40:06.990451,finance01,Failed Login,California,10.0.0.15,3,0,False
302,2026-08-31 10:28:06.990451,admin01,Privilege Change,New Jersey,10.0.0.25,0,0,True
303,2026-09-09 20:58:06.990451,employee01,Data Transfer,California,192.168.1.10,0,1798,False
304,2026-08-17 15:50:06.990451,developer01,Data Transfer,New Jersey,192.168.1.10,0,4883,False
305,2026-09-04 16:32:06.990451,employee03,Password Reset,California,172.16.0.10,0,0,False
306,2026-08-30 11:05:06.990451,analyst01,Password Reset,Connecticut,10.0.0.15,0,0,False
307,2026-08-22 17:38:06.990451,employee02,Password Reset,Texas,192.168.1.10,0,0,False
308,2026-08-29 09:11:06.990451,analyst01,Password Reset,Chicago,172.16.0.10,0,0,False
309,2026-08-29 19:44:06.990451,finance01,Failed Login,California,172.16.0.10,10,0,False
310,2026-09-11 13:17:06.990451,analyst01,File Access,New Jersey,172.16.0.10,0,0,False
311,2026-09-01 16:38:06.990451,employee03,Privilege Change,Texas,192.168.1.10,0,0,False
312,2026-08-26 13:46:06.990451,developer01,Failed Login,California,192.168.1.10,4,0,False
313,2026-09-09 21:37:06.990451,trader01,Failed Login,London,10.0.0.25,5,0,False
314,2026-09-11 03:17:06.990451,admin01,Successful Login,New Jersey,10.0.0.15,0,0,True
315,2026-09-09 04:51:06.990451,employee03,Data Transfer,California,192.168.1.10,0,2633,False
316,2026-08-28 12:24:06.990451,developer01,Password Reset,New York,10.0.0.25,0,0,False
317,2026-08-23 03:24:06.990451,analyst01,Successful Login,Chicago,10.0.0.25,0,0,False
318,2026-08-22 01:24:06.990451,trader01,Successful Login,Chicago,172.16.0.10,0,0,False
319,2026-08-18 15:45:06.990451,employee03,Successful Login,New Jersey,192.168.1.10,0,0,False
320,2026-09-01 10:13:06.990451,employee01,Failed Login,California,192.168.1.30,6,0,False
321,2026-09-01 03:18:06.990451,trader01,Password Reset,New Jersey,172.16.0.10,0,0,False
322,2026-09-01 23:06:06.990451,admin01,Successful Login,Chicago,172.16.0.10,0,0,True
323,2026-09-14 13:34:06.990451,employee02,Successful Login,New York,192.168.1.10,0,0,False
324,2026-09-03 01:36:06.990451,developer01,Privilege Change,Connecticut,192.168.1.30,0,0,False
325,2026-09-13 11:04:06.990451,trader01,Data Transfer,Chicago,192.168.1.30,0,1905,False
326,2026-08-21 05:04:06.990451,admin01,Privilege Change,New York,172.16.0.10,0,0,True
327,2026-08-31 04:30:06.990451,employee03,Password Reset,London,10.0.0.25,0,0,False
328,2026-08-18 07:41:06.990451,employee03,Password Reset,New York,172.16.0.10,0,0,False
329,2026-08-24 15:07:06.990451,developer01,Data Transfer,London,172.16.0.10,0,1925,False
330,2026-08-18 21:55:06.990451,trader01,Privilege Change,Texas,172.16.0.10,0,0,False
331,2026-08-19 05:59:06.990451,analyst01,Successful Login,New Jersey,10.0.0.15,0,0,False
332,2026-09-10 05:30:06.990451,developer01,Failed Login,California,10.0.0.25,3,0,False
333,2026-09-13 00:25:06.990451,trader01,File Access,New York,192.168.1.30,0,0,False
334,2026-09-01 01:40:06.990451,developer01,Failed Login,Chicago,192.168.1.20,10,0,False
335,2026-08-22 16:24:06.990451,employee01,File Access,New Jersey,192.168.1.10,0,0,False
336,2026-08-17 04:09:06.990451,employee02,File Access,London,192.168.1.30,0,0,False
337,2026-09-04 16:01:06.990451,developer01,Privilege Change,New Jersey,10.0.0.15,0,0,False
338,2026-08-31 13:42:06.990451,employee03,Successful Login,New Jersey,192.168.1.10,0,0,False
339,2026-08-24 04:41:06.990451,developer01,Failed Login,London,192.168.1.30,4,0,False
340,2026-09-14 05:35:06.990451,developer01,Password Reset,Texas,192.168.1.20,0,0,False
341,2026-08-22 14:25:06.990451,employee02,Failed Login,Connecticut,172.16.0.10,10,0,False
342,2026-09-05 15:54:06.990451,trader01,Data Transfer,London,192.168.1.30,0,475,False
343,2026-09-05 02:08:06.990451,developer01,Password Reset,Connecticut,10.0.0.15,0,0,False
344,2026-09-06 00:53:06.990451,employee02,Data Transfer,New Jersey,192.168.1.10,0,4001,False
345,2026-09-03 18:21:06.990451,employee02,Data Transfer,New York,192.168.1.10,0,2149,False
346,2026-08-29 05:50:06.990451,employee01,Failed Login,Chicago,192.168.1.30,3,0,False
347,2026-09-12 15:17:06.990451,developer01,Privilege Change,Chicago,10.0.0.25,0,0,False
348,2026-08-27 12:28:06.990451,employee03,Privilege Change,Texas,10.0.0.15,0,0,False
349,2026-08-27 09:38:06.990451,finance01,Failed Login,California,172.16.0.10,2,0,False
350,2026-08-16 06:19:06.990451,trader01,File Access,New Jersey,172.16.0.10,0,0,False
351,2026-08-17 21:53:06.990451,admin01,Data Transfer,New York,10.0.0.25,0,4315,True
352,2026-08-26 13:35:06.990451,finance01,File Access,Chicago,10.0.0.15,0,0,False
353,2026-08-21 10:11:06.990451,employee02,Privilege Change,New York,10.0.0.15,0,0,False
354,2026-09-03 12:11:06.990451,trader01,Failed Login,Chicago,192.168.1.30,5,0,False
355,2026-08-18 02:32:06.990451,finance01,Password Reset,California,10.0.0.25,0,0,False
356,2026-08-19 12:47:06.990451,employee03,Privilege Change,Connecticut,10.0.0.25,0,0,False
357,2026-08-21 01:13:06.990451,employee01,Successful Login,California,172.16.0.10,0,0,False
358,2026-09-09 03:02:06.990451,trader01,Failed Login,Connecticut,192.168.1.10,4,0,False
359,2026-09-08 08:31:06.990451,developer01,File Access,California,10.0.0.25,0,0,False
360,2026-09-06 11:09:06.990451,employee02,Password Reset,Chicago,192.168.1.30,0,0,False
361,2026-09-08 07:01:06.990451,trader01,Failed Login,Connecticut,192.168.1.20,4,0,False
362,2026-08-17 12:47:06.990451,employee03,Privilege Change,Chicago,10.0.0.25,0,0,False
363,2026-08-16 06:47:06.990451,employee03,Password Reset,London,192.168.1.20,0,0,False
364,2026-09-04 15:08:06.990451,employee03,Successful Login,New York,10.0.0.25,0,0,False
365,2026-08-17 07:00:06.990451,analyst01,Successful Login,California,192.168.1.10,0,0,False
366,2026-09-14 09:35:06.990451,trader01,Successful Login,New Jersey,192.168.1.10,0,0,False
367,2026-09-05 12:47:06.990451,analyst01,Password Reset,New York,172.16.0.10,0,0,False
368,2026-09-06 10:37:06.990451,trader01,Privilege Change,Chicago,192.168.1.30,0,0,False
369,2026-08-26 00:27:06.990451,finance01,File Access,London,10.0.0.25,0,0,False
370,2026-09-09 01:13:06.990451,employee02,Failed Login,New Jersey,172.16.0.10,6,0,False
371,2026-08-28 19:08:06.990451,employee01,Password Reset,New York,10.0.0.15,0,0,False
372,2026-08-24 00:54:06.990451,employee02,Successful Login,California,10.0.0.15,0,0,False
373,2026-08-26 19:46:06.990451,trader01,File Access,New York,172.16.0.10,0,0,False
374,2026-08-31 22:21:06.990451,analyst01,Password Reset,Texas,172.16.0.10,0,0,False
375,2026-08-19 03:15:06.990451,finance01,Successful Login,Chicago,192.168.1.30,0,0,False
376,2026-08-17 09:06:06.990451,analyst01,File Access,Connecticut,10.0.0.15,0,0,False
377,2026-08-23 21:02:06.990451,admin01,File Access,California,192.168.1.30,0,0,True
378,2026-08-16 18:03:06.990451,analyst01,Data Transfer,Chicago,172.16.0.10,0,4230,False
379,2026-08-30 12:10:06.990451,analyst01,Password Reset,Chicago,192.168.1.30,0,0,False
380,2026-08-28 04:36:06.990451,employee03,Privilege Change,New Jersey,172.16.0.10,0,0,False
381,2026-08-29 13:20:06.990451,developer01,File Access,Texas,172.16.0.10,0,0,False
382,2026-09-08 09:55:06.990451,employee03,File Access,New Jersey,10.0.0.15,0,0,False
383,2026-09-07 19:49:06.990451,analyst01,Password Reset,California,192.168.1.10,0,0,False
384,2026-09-05 09:06:06.990451,admin01,Data Transfer,California,10.0.0.15,0,511,True
385,2026-08-19 06:09:06.990451,employee03,Privilege Change,London,10.0.0.25,0,0,False
386,2026-09-08 17:57:06.990451,trader01,Privilege Change,Texas,172.16.0.10,0,0,False
387,2026-08-22 02:00:06.990451,employee03,Password Reset,Texas,172.16.0.10,0,0,False
388,2026-09-04 19:19:06.990451,finance01,File Access,Chicago,10.0.0.15,0,0,False
389,2026-09-11 14:00:06.990451,admin01,Data Transfer,New Jersey,192.168.1.10,0,3206,True
390,2026-09-09 22:01:06.990451,finance01,Successful Login,Connecticut,192.168.1.30,0,0,False
391,2026-08-25 03:19:06.990451,admin01,File Access,London,172.16.0.10,0,0,True
392,2026-09-04 05:48:06.990451,employee01,Data Transfer,California,172.16.0.10,0,2118,False
393,2026-08-23 17:28:06.990451,analyst01,File Access,Texas,172.16.0.10,0,0,False
394,2026-09-06 14:45:06.990451,finance01,Password Reset,Connecticut,192.168.1.20,0,0,False
395,2026-09-06 03:12:06.990451,finance01,Password Reset,Chicago,172.16.0.10,0,0,False
396,2026-08-21 09:01:06.990451,employee02,Data Transfer,Texas,172.16.0.10,0,3704,False
397,2026-09-03 04:18:06.990451,employee02,Successful Login,New York,172.16.0.10,0,0,False
398,2026-09-04 01:45:06.990451,developer01,Data Transfer,London,192.168.1.10,0,2547,False
399,2026-09-07 19:17:06.990451,employee02,Data Transfer,Connecticut,172.16.0.10,0,3920,False
400,2026-09-11 17:17:06.990451,developer01,Failed Login,Connecticut,192.168.1.10,8,0,False
401,2026-09-14 10:10:06.990451,employee03,File Access,New Jersey,192.168.1.20,0,0,False
402,2026-08-19 19:41:06.990451,employee02,File Access,New Jersey,10.0.0.15,0,0,False
403,2026-08-30 11:49:06.990451,finance01,Successful Login,New York,10.0.0.15,0,0,False
404,2026-08-18 18:58:06.990451,finance01,File Access,New York,172.16.0.10,0,0,False
405,2026-09-09 13:48:06.990451,analyst01,Privilege Change,California,192.168.1.30,0,0,False
406,2026-08-29 06:40:06.990451,employee02,Data Transfer,New Jersey,10.0.0.15,0,369,False
407,2026-09-05 23:20:06.990451,developer01,Password Reset,Texas,192.168.1.10,0,0,False
408,2026-08-25 03:45:06.990451,trader01,Password Reset,New Jersey,192.168.1.10,0,0,False
409,2026-09-13 10:00:06.990451,employee03,Data Transfer,New Jersey,192.168.1.10,0,180,False
410,2026-08-25 18:30:06.990451,analyst01,File Access,New York,192.168.1.10,0,0,False
411,2026-09-05 20:20:06.990451,employee03,Successful Login,California,172.16.0.10,0,0,False
412,2026-08-16 07:58:06.990451,admin01,Successful Login,New Jersey,192.168.1.20,0,0,True
413,2026-09-09 13:55:06.990451,employee03,Successful Login,Chicago,192.168.1.20,0,0,False
414,2026-08-26 04:20:06.990451,finance01,Successful Login,Connecticut,192.168.1.20,0,0,False
415,2026-09-03 23:20:06.990451,employee03,Privilege Change,Chicago,10.0.0.25,0,0,False
416,2026-08-27 23:20:06.990451,developer01,Privilege Change,Texas,192.168.1.30,0,0,False
417,2026-08-31 18:21:06.990451,trader01,Password Reset,New Jersey,10.0.0.15,0,0,False
418,2026-08-19 19:23:06.990451,employee02,Successful Login,London,10.0.0.15,0,0,False
419,2026-08-27 15:41:06.990451,employee03,Privilege Change,Connecticut,192.168.1.30,0,0,False
420,2026-08-20 01:50:06.990451,finance01,Password Reset,London,172.16.0.10,0,0,False
421,2026-09-01 18:15:06.990451,employee02,Successful Login,Chicago,10.0.0.15,0,0,False
422,2026-08-26 20:01:06.990451,employee01,Failed Login,Connecticut,10.0.0.15,6,0,False
423,2026-08-17 23:12:06.990451,developer01,Data Transfer,California,10.0.0.15,0,1826,False
424,2026-08-18 14:46:06.990451,employee03,File Access,New Jersey,192.168.1.20,0,0,False
425,2026-09-08 16:27:06.990451,employee01,Password Reset,California,192.168.1.20,0,0,False
426,2026-08-26 12:56:06.990451,analyst01,File Access,London,192.168.1.10,0,0,False
427,2026-08-26 02:35:06.990451,admin01,File Access,New Jersey,192.168.1.20,0,0,True
428,2026-09-08 15:54:06.990451,analyst01,Password Reset,New Jersey,172.16.0.10,0,0,False
429,2026-09-04 11:45:06.990451,employee03,Data Transfer,Chicago,10.0.0.15,0,4705,False
430,2026-09-03 05:21:06.990451,trader01,Failed Login,New Jersey,172.16.0.10,2,0,False
431,2026-09-03 12:04:06.990451,analyst01,Privilege Change,Texas,10.0.0.25,0,0,False
432,2026-09-09 13:41:06.990451,employee03,Privilege Change,New York,192.168.1.20,0,0,False
433,2026-09-07 23:40:06.990451,trader01,Successful Login,New Jersey,192.168.1.10,0,0,False
434,2026-09-01 03:05:06.990451,trader01,Password Reset,New Jersey,10.0.0.15,0,0,False
435,2026-09-04 09:11:06.990451,admin01,File Access,London,10.0.0.15,0,0,True
436,2026-08-31 23:30:06.990451,finance01,Successful Login,California,10.0.0.15,0,0,False
437,2026-08-25 07:58:06.990451,finance01,File Access,Connecticut,10.0.0.25,0,0,False
438,2026-09-13 19:34:06.990451,employee02,Privilege Change,Texas,192.168.1.20,0,0,False
439,2026-09-08 16:28:06.990451,employee01,Successful Login,Connecticut,10.0.0.25,0,0,False
440,2026-08-18 02:40:06.990451,employee01,Data Transfer,New Jersey,192.168.1.10,0,3546,False
441,2026-08-15 22:48:06.990451,admin01,Data Transfer,London,192.168.1.30,0,4499,True
442,2026-08-17 20:18:06.990451,admin01,Privilege Change,California,10.0.0.15,0,0,True
443,2026-09-02 00:46:06.990451,employee03,Successful Login,Chicago,192.168.1.30,0,0,False
444,2026-09-03 12:19:06.990451,employee01,Password Reset,California,10.0.0.25,0,0,False
445,2026-09-05 01:39:06.990451,employee01,File Access,Chicago,192.168.1.10,0,0,False
446,2026-08-29 20:00:06.990451,finance01,Privilege Change,New Jersey,192.168.1.10,0,0,False
447,2026-08-27 01:06:06.990451,trader01,Data Transfer,London,10.0.0.25,0,1652,False
448,2026-08-19 06:18:06.990451,trader01,Privilege Change,New York,192.168.1.30,0,0,False
449,2026-08-21 19:39:06.990451,admin01,File Access,Chicago,192.168.1.10,0,0,True
450,2026-08-23 07:21:06.990451,analyst01,File Access,Connecticut,192.168.1.30,0,0,False
451,2026-08-24 19:57:06.990451,analyst01,Failed Login,London,192.168.1.20,10,0,False
452,2026-09-10 04:26:06.990451,analyst01,Failed Login,Connecticut,172.16.0.10,8,0,False
453,2026-08-25 15:18:06.990451,developer01,File Access,California,172.16.0.10,0,0,False
454,2026-08-18 13:27:06.990451,employee03,File Access,London,192.168.1.30,0,0,False
455,2026-09-07 06:54:06.990451,admin01,File Access,New York,172.16.0.10,0,0,True
456,2026-09-02 17:57:06.990451,employee01,Failed Login,London,10.0.0.25,3,0,False
457,2026-08-31 12:32:06.990451,employee01,Failed Login,New York,172.16.0.10,7,0,False
458,2026-09-12 04:10:06.990451,trader01,Successful Login,Texas,172.16.0.10,0,0,False
459,2026-08-31 07:50:06.990451,employee01,Password Reset,Chicago,172.16.0.10,0,0,False
460,2026-09-05 23:48:06.990451,employee03,Successful Login,Chicago,192.168.1.10,0,0,False
461,2026-08-19 23:40:06.990451,finance01,Privilege Change,Texas,192.168.1.10,0,0,False
462,2026-08-21 13:08:06.990451,finance01,Privilege Change,Connecticut,172.16.0.10,0,0,False
463,2026-08-18 15:45:06.990451,employee01,Password Reset,London,192.168.1.30,0,0,False
464,2026-08-22 06:34:06.990451,developer01,File Access,Chicago,10.0.0.15,0,0,False
465,2026-08-20 03:39:06.990451,employee01,Successful Login,California,10.0.0.15,0,0,False
466,2026-08-30 13:13:06.990451,admin01,Failed Login,Connecticut,192.168.1.10,1,0,True
467,2026-09-13 14:17:06.990451,developer01,Password Reset,New York,172.16.0.10,0,0,False
468,2026-09-02 01:59:06.990451,employee02,Password Reset,Texas,10.0.0.15,0,0,False
469,2026-09-01 08:33:06.990451,employee01,Failed Login,California,192.168.1.20,5,0,False
470,2026-09-10 03:25:06.990451,finance01,Failed Login,Chicago,192.168.1.10,1,0,False
471,2026-08-21 06:04:06.990451,developer01,Failed Login,Chicago,192.168.1.10,4,0,False
472,2026-08-21 09:19:06.990451,trader01,Data Transfer,London,192.168.1.20,0,1904,False
473,2026-08-16 09:06:06.990451,analyst01,Failed Login,New York,192.168.1.30,9,0,False
474,2026-08-28 21:55:06.990451,employee02,Privilege Change,Chicago,192.168.1.30,0,0,False
475,2026-09-07 07:18:06.990451,employee02,Password Reset,London,10.0.0.25,0,0,False
476,2026-09-14 05:13:06.990451,employee01,Data Transfer,California,192.168.1.20,0,4049,False
477,2026-09-05 03:07:06.990451,developer01,Successful Login,Connecticut,192.168.1.10,0,0,False
478,2026-08-31 09:08:06.990451,analyst01,Data Transfer,Chicago,192.168.1.20,0,4496,False
479,2026-09-10 06:06:06.990451,developer01,Data Transfer,Chicago,10.0.0.15,0,401,False
480,2026-08-31 18:15:06.990451,employee02,Password Reset,Connecticut,172.16.0.10,0,0,False
481,2026-09-05 02:34:06.990451,employee03,File Access,Connecticut,192.168.1.30,0,0,False
482,2026-08-22 07:35:06.990451,developer01,File Access,London,192.168.1.20,0,0,False
483,2026-09-14 01:11:06.990451,trader01,Password Reset,Connecticut,172.16.0.10,0,0,False
484,2026-09-02 19:15:06.990451,admin01,Data Transfer,Chicago,192.168.1.30,0,2773,True
485,2026-09-10 09:58:06.990451,finance01,Failed Login,Chicago,172.16.0.10,5,0,False
486,2026-08-27 22:38:06.990451,employee03,File Access,California,10.0.0.25,0,0,False
487,2026-08-28 14:19:06.990451,analyst01,Failed Login,New York,192.168.1.20,4,0,False
488,2026-08-21 23:27:06.990451,employee01,Data Transfer,London,10.0.0.15,0,16,False
489,2026-08-21 00:40:06.990451,admin01,Successful Login,New Jersey,10.0.0.15,0,0,True
490,2026-09-10 09:14:06.990451,finance01,Successful Login,Chicago,172.16.0.10,0,0,False
491,2026-08-20 00:46:06.990451,admin01,File Access,New York,192.168.1.20,0,0,True
492,2026-08-31 02:55:06.990451,developer01,File Access,Connecticut,10.0.0.25,0,0,False
493,2026-08-25 01:31:06.990451,employee02,Successful Login,New Jersey,10.0.0.15,0,0,False
494,2026-08-17 11:48:06.990451,admin01,Data Transfer,New Jersey,192.168.1.30,0,551,True
495,2026-09-11 09:24:06.990451,analyst01,Failed Login,Connecticut,192.168.1.10,7,0,False
496,2026-08-29 18:37:06.990451,analyst01,Successful Login,California,10.0.0.25,0,0,False
497,2026-09-13 13:53:06.990451,employee03,Data Transfer,Connecticut,192.168.1.10,0,4664,False
498,2026-09-02 01:06:06.990451,admin01,File Access,Chicago,192.168.1.20,0,0,True
499,2026-08-31 17:45:06.990451,finance01,Failed Login,New York,10.0.0.15,7,0,False
500,2026-08-16 10:11:06.990451,analyst01,Failed Login,New York,192.168.1.30,10,0,False
501,2026-09-03 06:12:06.990451,admin01,Successful Login,Chicago,172.16.0.10,0,0,True
502,2026-08-29 03:12:06.990451,employee01,Data Transfer,California,172.16.0.10,0,3792,False
503,2026-08-19 00:48:06.990451,analyst01,Data Transfer,Chicago,192.168.1.20,0,1503,False
504,2026-08-30 20:27:06.990451,finance01,Successful Login,Chicago,192.168.1.20,0,0,False
505,2026-09-02 14:33:06.990451,employee02,Password Reset,Texas,192.168.1.10,0,0,False
506,2026-09-10 13:54:06.990451,employee01,Failed Login,Texas,10.0.0.15,3,0,False
507,2026-08-26 03:44:06.990451,admin01,Password Reset,Connecticut,192.168.1.30,0,0,True
508,2026-09-06 10:19:06.990451,analyst01,Data Transfer,New Jersey,192.168.1.20,0,204,False
509,2026-08-20 17:20:06.990451,developer01,File Access,Texas,10.0.0.25,0,0,False
510,2026-08-17 21:19:06.990451,analyst01,Successful Login,London,10.0.0.15,0,0,False
511,2026-09-12 07:57:06.990451,developer01,Password Reset,California,10.0.0.25,0,0,False
512,2026-09-13 03:49:06.990451,analyst01,Password Reset,California,10.0.0.25,0,0,False
513,2026-08-27 11:18:06.990451,employee02,Data Transfer,New York,172.16.0.10,0,1332,False
514,2026-08-30 10:30:06.990451,employee02,File Access,Chicago,192.168.1.10,0,0,False
515,2026-08-18 09:55:06.990451,developer01,Password Reset,Texas,10.0.0.15,0,0,False
